Project;Release;Commit;NS;ND;NF;Entropy;LA;LD;LT;FIX;NDEV;AGE;NUC;EXP;REXP;SEXP;Actual_Defective
MAHOUT;2;09b74e67d69a00b9a488aa9c608bfe954fa7c888;1;1;1;0.0;5;0;331;NO;7;0;1421;203;195.5;203;NO
MAHOUT;2;76c06269d745e27247c410f357d9e43598c3eb5b;1;1;1;0.0;7;0;109;NO;7;0;1414;202;194.5;202;YES
MAHOUT;2;d6db69f2b5a86113538cae86099820726faedb69;1;1;1;0.0;2;0;107;NO;7;3;1407;201;193.5;201;NO
MAHOUT;2;d2d9d85abcc2f26449cff850c1e8a52de5f5fca5;1;1;1;0.0;2;0;68;NO;7;0;1400;200;192.5;200;NO
MAHOUT;2;5ba24cb62939b35f5336ad3aa24119c0a74313f2;1;2;4;1.8988934941577413;219;0;330;NO;7;2;1393;199;191.5;199;NO
MAHOUT;2;75e76eb0289bf752de84ed1eca27fe3341fc9df4;2;3;4;0.4783751837837327;12;0;488;NO;7;1;1386;198;190.5;198;YES
MAHOUT;2;7c2ec2012c961e4fa82d48cf7e3814d854790f19;1;1;1;0.0;0;0;104;NO;7;0;1379;45;39.0;45;NO
MAHOUT;2;9d0b2199b44347c8a5fce00fdface750da9810a2;1;1;1;0.0;0;0;238;NO;7;0;1379;197;189.5;197;NO
MAHOUT;2;a7fc9bf00e408e57a22507198cc0e509392d1107;1;1;1;0.0;3;0;65;NO;7;0;1372;196;188.5;196;NO
MAHOUT;2;ad88a2fef2c3e26176cbe18755e7928ccfe12ad9;2;3;5;0.9123163027543337;177;83;488;NO;7;1;1365;195;187.5;195;YES
MAHOUT;2;addeb36841bb43a80c53fc748e29fb0a1e6fa021;1;1;1;0.0;10;0;107;NO;7;2;1358;194;186.5;194;YES
MAHOUT;2;d87b7a37608fa8ceb51bbbea96d59d642d37db70;1;1;1;0.0;0;3;241;NO;7;1;1351;193;185.5;193;NO
MAHOUT;2;e9ecfe16e2689554c63224cde26c3b8bae74c242;1;1;1;0.0;19;0;0;NO;7;0;1344;192;184.5;192;NO
MAHOUT;2;3ae4c54bfe46ac08b2a9f132de6b58c1b9b330ab;1;1;1;0.0;0;0;207;NO;7;1;1337;191;183.5;191;NO
MAHOUT;2;e74ae9b4119f6807a79a2b937849ec4b2460fb08;1;1;1;0.0;6;0;98;NO;7;0;1330;44;38.0;44;NO
MAHOUT;2;fad901ea214d6138061cfaebca7582255ed8f8b9;1;1;1;0.0;0;0;207;NO;7;2;1330;190;183.0;190;NO
MAHOUT;2;43585266cc110b0023d69945ed84980e8f024a48;1;1;1;0.0;0;1;65;NO;7;0;1323;189;182.0;189;NO
MAHOUT;2;cbc4347fa5fc2fc5690705ab969cc035aff9957e;1;1;1;0.0;0;0;98;NO;7;2;1316;188;181.0;188;YES
MAHOUT;2;ef99043f9b20dbd10c44c25f3d1721284f8d49ff;1;1;1;0.0;0;0;83;NO;7;2;1309;187;180.0;187;NO
MAHOUT;2;298eee07f074a7a56f3232ba73bd7a450c1c6338;1;4;14;1.7770413956311382;263;36;428;NO;7;13;1302;186;179.0;186;YES
MAHOUT;2;8fdd78ccbb513df5aa4399a90039cf2e7bbce8d6;1;3;8;1.6807775136110004;0;15;413;NO;7;1;1295;43;37.0;43;YES
MAHOUT;2;cfa2ed7a9d27753e39248bb1ce8c0be35bba628d;1;1;1;0.0;3;0;67;NO;7;1;1295;42;36.0;42;NO
MAHOUT;2;2ce1755e34b739bbe754805aa146206b1809d2d3;1;1;1;0.0;13;0;228;NO;7;1;1295;185;178.0;185;NO
MAHOUT;2;11a21dcf5e2968829930cc0810f72e77dd423bba;2;9;25;3.129321705171222;617;39;543;NO;7;7;1288;184;177.0;184;YES
MAHOUT;2;abcb7f5bea440c59ae9d3e194d5323d847d62101;2;5;12;1.5340096094801174;149;112;512;NO;7;21;1274;41;35.0;41;YES
MAHOUT;2;93798790e3ad53ab13ebdcda28eaac5089eafbf3;1;1;1;0.0;1;0;100;NO;7;0;1274;182;175.0;182;NO
MAHOUT;2;2afb63115c63adfb7206e3f2abdf33da2dfce147;1;1;1;0.0;4;0;62;NO;7;0;1267;181;174.0;181;NO
MAHOUT;2;be42fe00ae95b3d750f1f95f451db445d4a47f6e;2;3;12;2.3106549729593255;26;154;450;NO;7;104;1260;40;34.0;40;YES
MAHOUT;2;b19a51e05eb5cea29cb7cd84a67612192cebdb92;1;1;2;0.0;1;0;228;NO;7;0;1260;180;173.0;180;YES
MAHOUT;2;83402dc91a76de4e80ad5f86607ed71d29c1f1e1;1;1;1;0.0;99;0;0;NO;7;0;1253;179;172.0;179;YES
MAHOUT;2;3db6c9e31c5858600f673699a5c8fcf1d0ec513c;1;2;3;0.0;110;0;227;NO;7;0;1253;178;171.0;178;YES
MAHOUT;2;63e11c0028e5338410f21dd0458d59751a2d4b4d;1;3;4;0.0;135;0;47;NO;7;0;1253;177;170.0;177;YES
MAHOUT;2;17d937ade65d164b0151186e2feedc2bd9d07c23;1;1;1;0.0;0;0;227;NO;7;1;1253;176;169.0;176;YES
MAHOUT;2;69e6ced726f5e516f85e6bcd9620acf474b794e2;1;1;1;0.0;23;0;329;NO;7;1;1253;175;168.0;175;YES
MAHOUT;2;917cca0f238b6c33fbe7527a17cb619ae4451858;1;5;7;1.266842207347004;0;60;606;NO;7;0;1253;39;33.0;39;YES
MAHOUT;2;4d2a7f4b34661faac4b5316f556c749dd1b061e0;1;1;2;0.0;0;103;58;NO;7;95;1253;174;167.0;174;NO
MAHOUT;2;075ea19c17260ac3e7bff82792a604b690259c5a;3;13;42;3.8707375811882705;689;124;822;NO;7;35;1253;173;166.0;173;YES
MAHOUT;2;0ddd8cc06d6c110869b517e0b922fc98df5ae0eb;1;1;1;0.0;0;0;397;NO;7;3;1253;179;160.5;179;YES
MAHOUT;2;781d81bf74b066208e45eadfd40e48757a9ed2cd;1;1;1;0.0;9;0;534;NO;7;0;1246;38;32.0;38;NO
MAHOUT;2;85de9d46518d60d657cc4acfe0fc44f41412b0ae;1;1;2;1.0;12;0;534;NO;7;3;1246;37;31.0;37;NO
MAHOUT;2;fdd56b559e99ad77cdbe39e9926d4515e0ee9565;1;1;1;0.0;1;0;821;NO;7;1;1246;172;165.0;172;YES
MAHOUT;2;b80b5bbf6d354a1f522c25def3ca2139364ee075;2;4;9;2.2846290502397424;16;124;819;NO;7;62;1246;36;30.0;36;YES
MAHOUT;2;3172bd1bb1bf533b614e0311c3e5375205cc6037;1;2;12;3.3200800697336037;289;25;563;NO;7;0;1246;35;29.0;35;YES
MAHOUT;2;8eb6d1df1e4420365a63dd6bb2d28c4fcd1b5cb5;1;2;11;1.0884595991813413;1;72;485;NO;7;0;1246;34;28.0;34;YES
MAHOUT;2;c4efb9f45815bf28b3286f4e7593767e88753f35;1;2;2;0.0;25;0;455;NO;7;29;1246;178;159.5;178;YES
MAHOUT;2;40aa3e89f5ef0e82844c602615f5c54184574b9d;3;13;40;4.312662996855599;238;67;819;NO;7;31;1239;177;158.5;177;YES
MAHOUT;2;c5f77f735ec22905339dd731d1b935c743b800ba;1;3;5;2.121928094887362;0;0;450;NO;7;14;1232;33;27.0;33;YES
MAHOUT;2;0d2afee5251d2116c7a4872a1b810562c5b15f1f;1;1;1;0.0;1;0;454;NO;7;1;1232;171;164.0;171;NO
MAHOUT;2;4319ae37d5e973f71b60789107f452e58c4d9ea5;1;1;1;0.0;1;0;77;NO;7;1;1232;170;163.0;170;YES
MAHOUT;2;26cb05dd177009b4c41a50ec8427ca4d62e20890;1;1;1;0.0;2;0;222;NO;7;1;1232;169;162.0;169;NO
MAHOUT;2;98a79f4765cb4a905c38872a617df17a90195f5e;1;1;2;0.0;50;0;207;NO;7;0;1232;168;161.0;168;YES
MAHOUT;2;206cee03ceea35d36720aacefd411eda5172dc32;1;2;2;0.7642045065086203;5;0;207;NO;7;0;1232;167;160.0;167;YES
MAHOUT;2;bfba4bc22fdaa570c27e6ef8328ac157cc1ccaa3;1;1;1;0.0;8;0;446;NO;7;20;1232;176;157.5;176;NO
MAHOUT;2;f0c89957e530d2429c8fce291c5eba0569680d08;1;2;4;0.19590927087360493;235;0;493;NO;7;36;1225;32;26.0;32;YES
MAHOUT;2;db362c22307a9cdb51bdb81fe7db6e380a7b12bc;1;3;11;0.0;781;0;0;NO;7;0;1225;166;159.0;166;YES
MAHOUT;2;032fff5eb2d8d7245acdc2773c459ea1acc06bd1;1;1;3;0.0;0;15;30;NO;7;1;1225;175;156.5;175;NO
MAHOUT;2;b01005ae9a393cacd9393b45f0082038426f6175;1;1;2;1.0;2;0;83;NO;7;1;1218;174;155.5;174;YES
MAHOUT;2;1a0efb0e5d31d700fd909e6bba92042b803428f6;1;1;1;0.0;4;0;188;NO;7;1;1211;165;158.0;165;NO
MAHOUT;2;3aced6c72cf44d71d209c55c90abd19302f8815a;1;2;5;1.836591668108979;147;0;413;NO;7;0;1211;164;157.0;164;YES
MAHOUT;2;9b10f7f6d5f8b6419dc633e1efefdea0bacb1d48;1;1;2;1.0;3;0;81;NO;7;0;1211;163;156.0;163;YES
MAHOUT;2;50629d68e03c26080cbe1800f6f7a07f39b3489a;1;2;3;0.0;44;0;389;NO;7;0;1211;31;25.0;31;NO
MAHOUT;2;3e7c67bd6121919ca4d19f746b07d6575ff413c3;1;2;2;0.8112781244591328;11;0;388;NO;7;0;1211;30;24.0;30;NO
MAHOUT;2;ca7f6d9a13535e619394ec04588e143f602a8b8d;2;9;40;3.4189962710546578;412;225;809;NO;7;73;1211;29;23.0;29;YES
MAHOUT;2;cfbf06228de52ca2f12d16238b2c2ce46a97d9ce;1;1;1;0.0;9;0;320;NO;7;63;1211;162;155.0;162;YES
MAHOUT;2;e80a99dc680f9cb6fe528cdd96a0f139b3b403ef;1;1;1;0.0;0;0;267;NO;7;15;1211;28;22.5;28;YES
MAHOUT;2;efd2643a0ed67e540aa54097846c47610a6bb96c;2;7;10;2.9966308482846764;69;1;183;NO;7;76;1211;161;154.0;161;YES
MAHOUT;2;af7140eeaeab155f580f66cae6d756e8060ac0e3;1;1;1;0.0;1;0;122;NO;7;13;1211;27;21.5;27;YES
MAHOUT;2;0df97e3106743bbdc8ae913b3027e7c0360e0c0f;1;2;6;0.9864267287308424;138;0;331;NO;7;76;1211;160;153.0;160;YES
MAHOUT;2;52b70867964d2867ba135e5955463ad5b731128d;1;6;8;2.4676032641022356;0;10;415;NO;7;70;1211;173;156.5;173;YES
MAHOUT;2;1437684155d8506541a756d8d6f62e0051c5bcde;1;2;4;0.9852281360342516;14;71;823;NO;7;113;1204;26;20.5;26;YES
MAHOUT;2;6ecc0a0f69df52ec26604a2dc1bfc3b5f6da88a0;1;1;1;0.0;0;0;86;NO;7;13;1204;25;19.5;25;NO
MAHOUT;2;9fdf7c789bad91ff6772301b6eb3494b17f7f539;1;1;1;0.0;0;0;238;NO;7;41;1204;172;155.5;172;NO
MAHOUT;2;429c226a71f91343b36b45eba6bfb4e3d4798e98;1;1;1;0.0;11;0;139;NO;7;10;1197;159;152.0;159;YES
MAHOUT;2;cc1ac9178d30a86c89336ef7ea46f9ecdf276d5c;1;2;3;0.5032583347756457;154;0;355;NO;7;110;1197;158;151.0;158;YES
MAHOUT;2;34c357ffb0499fad4613b8500e9a2f10ac6fde7f;1;2;2;0.0;95;0;210;NO;7;28;1197;171;154.5;171;YES
MAHOUT;2;de25169a4b6ca09cab875713bc3fb2eb60b55b1b;1;2;3;1.2516291673878228;0;0;438;NO;7;53;1190;170;153.5;170;YES
MAHOUT;2;ffc036cdb90d3e03ce6d2a7c6c83af75903cf17d;1;1;1;0.0;1;0;144;NO;7;86;1169;167;151.5;167;YES
MAHOUT;2;05ccf2c38c5eed0460b2cd45cb20f4439aa655d6;1;1;1;0.0;0;0;58;NO;7;1;1162;166;150.5;166;NO
MAHOUT;2;c24581008b0681c5577519e136329c94323684a4;2;8;26;4.344591042849907;0;0;415;NO;7;57;1155;165;149.5;165;YES
MAHOUT;2;e9a5145d2277ad1f365870d60dfb081ce08fa986;2;15;24;3.521640636343319;4;16;644;NO;7;118;1148;164;150.0;164;YES
MAHOUT;2;b1bb1c7524f67fc699bd14e4618b5447c2cca2fb;2;3;4;0.9456603046006402;0;12;504;NO;7;50;1141;24;18.5;24;NO
MAHOUT;2;766cd3d7e3e19a83075fc95a75eb3e747d0e701f;1;1;1;0.0;1;0;445;NO;7;16;1141;163;151.0;163;NO
MAHOUT;2;1605504a8dd31e03f048ae33c491daebfc08770b;1;1;1;0.0;3;0;329;NO;7;81;1134;162;150.0;162;YES
MAHOUT;2;a3d6c426d8c1aacec2321a393dc4bd1794b9952a;1;1;1;0.0;3;0;731;NO;7;77;1127;161;152.5;161;NO
MAHOUT;2;c433d1cd0b58e986466bd26af8ae7c145578ac7e;1;1;1;0.0;3;0;107;NO;7;76;1120;160;151.5;160;NO
MAHOUT;2;18e90285f9b79c1ccbcee9fa9493fa4c99188da3;1;2;3;1.2326602568158207;102;0;276;NO;7;65;1113;23;18.5;23;YES
MAHOUT;2;4c0f0e04f6d0b10c52c7dc4e9651ce591d1e386e;1;2;2;0.0;147;0;0;NO;7;0;1113;22;17.5;22;YES
MAHOUT;2;906d2ecc0749d34fecb393d033ae5a0a9bcb7237;1;3;3;1.040852082972755;0;9;447;NO;7;28;1113;159;153.5;159;YES
MAHOUT;2;86a3ccf8cf660e4f9b8669c068474862f6006ee5;1;1;2;0.9456603046006402;6;0;254;NO;7;62;1106;158;155.5;158;NO
MAHOUT;2;40ee01bc95f337c5f7eec4ceb423c4c40f14f4f8;1;1;2;0.9182958340544896;5;0;112;NO;7;19;1099;157;155.5;157;NO
MAHOUT;2;cdf74895119d5429cd30d5757a2c06e5ccb3ecef;1;1;1;0.0;0;2;256;NO;7;112;1092;156;154.5;156;NO
MAHOUT;2;61bfdee84c3d32af3f389279da56d6a60e3cebdd;1;1;1;0.0;0;4;89;NO;7;104;1092;16;14.5;16;NO
MAHOUT;2;43b810ea022387cd97b8fc07d68bf00fadd1b08b;1;1;3;1.582823588708914;1;8;437;NO;7;107;1092;155;153.5;155;YES
MAHOUT;2;369c86fb2bb00026ca8f5feee272c61786776a5f;1;2;5;1.5566567074628228;133;4;132;NO;7;61;1092;154;152.5;154;NO
MAHOUT;2;1b9c5349ee77a32f1b269aef883e7718dc07c1aa;1;2;2;0.0;12;0;444;NO;7;9;1092;153;151.5;153;YES
MAHOUT;2;d23cf1a126732a659c16673b7c82c64a5f4f793a;1;1;1;0.0;6;0;190;NO;7;2;1092;152;150.5;152;NO
MAHOUT;2;2bbffd59d897e443a8b9a99d7d97bf9a1310792e;1;5;7;1.760835283310187;96;5;437;NO;7;108;1092;151;149.5;151;YES
MAHOUT;2;fe501e2b9f2942f1e0751e37f99d8de58d58a2b2;2;5;5;1.3294340029249652;4;374;232;NO;7;20;1092;150;148.5;150;NO
MAHOUT;2;96bd5a3b13d939a82ba1aaaf2607378129bef3b4;2;25;42;5.313589691009833;5;0;823;YES;7;79;1092;21;19.5;21;YES
MAHOUT;2;c4115cefe758a88503f8a9b4243b621cb288fb6b;1;1;1;0.0;13;0;105;NO;7;1;1092;149;148.0;149;YES
MAHOUT;2;ab30512333c848befd5c1c8064e190ebb919c0c6;1;2;2;0.0;2;0;437;NO;7;0;1092;148;147.0;148;NO
MAHOUT;2;bd96a63b8f64a44a1d18c5ffffc36a75af628dac;1;1;1;0.0;4;0;105;NO;7;96;1092;147;146.0;147;YES
MAHOUT;2;ff8a5ffa2c97528dcada15b6a4de94eaa90129bb;1;1;1;0.0;0;2;417;NO;7;0;1092;20;18.5;20;YES
MAHOUT;2;c7626983d918ee0fe1b6c4adf7142475cf5102c6;2;3;5;1.4353713907745331;339;0;450;NO;7;17;1092;19;17.5;19;YES
MAHOUT;2;d2aad3a9b0060d387eb97450f06d25f781320b77;1;1;1;0.0;13;0;92;NO;7;47;1092;15;13.5;15;NO
MAHOUT;2;4df33688b9aa49c1b19a4a7a551ec72e40a49b82;1;1;2;1.0;4;0;435;NO;7;0;1092;14;12.5;14;NO
MAHOUT;2;c84f4a16e16a0cdad1d42c0bd01c17192eeb4643;1;2;2;1.0;0;1;193;NO;7;2;1092;18;16.5;18;YES
MAHOUT;2;92385547a6c26ae57e7a8818c113769584baa20d;1;1;1;0.0;1;0;434;NO;7;0;1092;13;11.5;13;NO
MAHOUT;2;14a5d584243d39f70d3590d699c01956d4a5627c;1;1;1;0.0;0;26;256;NO;7;1;1092;12;10.5;12;NO
MAHOUT;2;b12b3493cceace6f5d04e7d7e801f00a572cae1a;2;7;7;1.9056390622295662;11;0;511;NO;7;44;1092;146;145.0;146;YES
MAHOUT;2;21ec19b3a86bc6ade4a3433fa22de5573f0ac864;1;1;1;0.0;11;0;423;NO;7;33;1092;145;144.0;145;YES
MAHOUT;2;806e42d710befde918c11f5742a7dbd568c782e0;1;1;1;0.0;0;1;172;NO;7;1;1092;144;143.0;144;NO
MAHOUT;2;55f131e571bdb0128ef22e08054b504e665dc869;1;1;1;0.0;1;0;255;NO;7;94;1092;11;9.5;11;NO
MAHOUT;2;7f4aade6993e832fd6dcb3a079365014661f5fbe;1;1;1;0.0;0;0;320;NO;7;1;1092;10;8.5;10;NO
MAHOUT;2;0d94cc31bd242cd284a66ed94e0bcc77a0b3eed6;1;2;2;0.0;266;0;145;NO;7;56;1092;143;142.0;143;YES
MAHOUT;2;9d613083770a7f28920b6ed65be862c2f7318f24;2;6;8;2.1528906080283003;355;1;296;NO;7;16;1092;17;16.0;17;YES
MAHOUT;2;6b1176dc2e26a7c64fdfd72c7708bfdb97eccc84;1;3;7;0.0;732;0;328;NO;7;13;1092;142;141.0;142;YES
MAHOUT;2;5f6b134ab8e79204fef6b05f741bb3ab577b54eb;1;6;10;1.5;8;7;450;NO;7;37;1092;141;140.0;141;YES
MAHOUT;3;a1c2a058867a3fb1ae9cf0591471227f0219050d;1;1;1;0.0;6;0;224;NO;13;0;5681;18;17.0;18;NO
MAHOUT;3;12d0d2bee2f78680ff685415d0c1f5e4a13537ba;1;1;1;0.0;40;0;184;NO;13;0;5681;17;16.0;17;YES
MAHOUT;3;1a7b47aca1fdc8ce360bb96a44f6f91af33ae801;2;4;6;1.5919171866886992;251;8;217;NO;13;21;5681;16;15.0;16;YES
MAHOUT;3;8e8c6e27a7cab08500df85a336033d82b5083ba8;1;1;1;0.0;0;0;91;NO;13;1;5681;437;370.5;437;NO
MAHOUT;3;5220c6f2a8b5dd0204d5c2263534eafb477fef1a;1;3;3;0.6402064333604702;6;6;171;NO;13;0;5668;93;92.0;93;YES
MAHOUT;3;74ab3098c996d3499e299a7adb55e81ed60a4a32;3;16;23;4.028279679980825;41;24;323;NO;13;18;5668;436;369.5;436;YES
MAHOUT;3;5dfbb0c5283fd2a9596e5c30e6fa49f4a5caf786;1;1;7;1.224394445405986;229;0;92;NO;13;3;5655;435;368.5;435;YES
MAHOUT;3;f71908acc53c4988e85f03eed0556090fa11e62e;1;1;1;0.0;0;0;92;NO;13;0;5642;434;367.5;434;NO
MAHOUT;3;bf9b8e8ba7645f60fe6e4e89522e56f033bff0d9;1;2;4;1.950212064914747;4;0;91;NO;13;23;5629;433;366.5;433;NO
MAHOUT;3;cd19bd1d31acdd27b7a8de9c81d484c00999b93d;1;1;1;0.0;0;0;370;NO;13;4;5616;432;365.5;432;YES
MAHOUT;3;2798555d67cac9fc3628e38a20b24b7740a07f99;1;2;2;0.8453509366224365;7;8;179;NO;13;23;5603;431;364.5;431;NO
MAHOUT;3;e7ae8b7326f3a3dd8d0efd20ffcf533e5493b895;1;2;14;2.53697387103819;619;26;310;NO;13;4;5590;7;6.0;7;YES
MAHOUT;3;c035a02d11ade06996f21f4d6f6231e324336ebb;1;3;3;1.3814608545340699;27;36;166;NO;13;8;5590;44;43.0;44;NO
MAHOUT;3;235b944133bc4c44ff168bd8659d62ba652a47f1;1;2;5;0.9709505944546686;622;0;214;NO;13;0;5590;43;42.0;43;YES
MAHOUT;3;3edb1a7ef4c6a2a9e7b7bb8cca1d5cf132a6c5a9;1;4;4;1.29499507471547;30;0;216;NO;13;11;5590;42;41.0;42;NO
MAHOUT;3;fb4bb1a95a4c5dc8ffac34a0c33828eabc5db538;1;1;1;0.0;67;0;0;NO;13;0;5590;41;40.0;41;YES
MAHOUT;3;36e4fc18e027beffdb85e65a2b0e1f34e9c7e4e1;1;1;2;1.0;0;2;170;NO;13;9;5590;40;39.0;40;NO
MAHOUT;3;cb6f86a80e2d3a060301e880a5a20b0a917b0e88;1;1;3;1.584962500721156;0;0;625;NO;13;9;5590;39;38.0;39;YES
MAHOUT;3;a8ba0591a6cc12a354c6705eabc0388c151730f8;1;1;1;0.0;6;0;23;NO;13;78;5590;38;37.0;38;NO
MAHOUT;3;25a1880085f73a8885cf637bed35199c9d39cef8;5;27;48;4.663302800808968;7;80;1119;NO;13;19;5590;430;365.5;430;YES
MAHOUT;3;40d13893127859367b9be568af7a2e444f3114eb;1;2;2;0.2318130500245902;55;0;229;NO;13;1;5577;429;364.5;429;NO
MAHOUT;3;b469a98d8d29ac9762eae46ece6dfef0dcc7bc20;5;17;43;4.516301616872361;550;24;765;NO;13;38;5564;428;363.5;428;YES
MAHOUT;3;e6569c6f9e11e2f4cdf2e12c44d1d4e6bc7b1b6e;1;1;1;0.0;1;0;246;NO;13;3;5538;92;91.0;92;NO
MAHOUT;3;5854423a402d08048242f39d90fe2a8647a9773d;1;4;8;1.5645954788258707;350;137;366;NO;13;10;5538;91;90.0;91;YES
MAHOUT;3;1115e3b4e438702cfb75c81aa3a420e9d2524e8c;1;1;1;0.0;2;0;359;NO;13;0;5538;90;89.0;90;YES
MAHOUT;3;e0ade2e91745dd3175b2779bb1de57f18d3e58e3;1;3;5;1.300870058859033;29;0;765;NO;13;21;5538;89;88.0;89;YES
MAHOUT;3;cf27d49d261cc7fd72e6666868110e305c6dc16b;1;1;1;0.0;0;0;144;NO;13;9;5538;5;4.0;5;NO
MAHOUT;3;36e0f3726c61835290885b19e667923e39bfb1bc;1;1;1;0.0;0;1;198;NO;13;1;5538;3;2.0;3;NO
MAHOUT;3;8ccc7fda37c8b75066a545e52e6b92b30cfcb929;1;1;1;0.0;198;0;0;NO;13;0;5538;36;35.0;36;YES
MAHOUT;3;43982ceb748327b4dcc2854e62478f59de720b6a;1;1;1;0.0;6;0;619;NO;13;5;5538;426;361.5;426;YES
MAHOUT;3;073255d3fe33ee0bc365d595129cf612585283e5;1;1;1;0.0;12;0;251;NO;13;1;5525;88;87.0;88;NO
MAHOUT;3;0f2cc3a60771f81e7f5f02ae70eb3b300874d627;1;1;2;0.6840384356390417;2;3;369;NO;13;14;5525;87;86.0;87;NO
MAHOUT;3;eb92397738d7c4fee90e82506c21baa151822a26;1;1;1;0.0;17;0;229;NO;13;0;5525;86;85.0;86;YES
MAHOUT;3;5d4cee37074351dae6fa9f7ec2b3357127cc8143;1;1;1;0.0;0;20;249;NO;13;13;5525;85;84.0;85;NO
MAHOUT;3;8abc960f2830891bf43a706d1dc19ab60626a382;2;11;28;3.2944798926852594;457;470;723;NO;13;14;5525;84;83.0;84;YES
MAHOUT;3;452f13bd8a3a7adee0792067d4af8484c2d4bad9;1;2;3;0.0;23;0;619;NO;13;11;5525;83;82.0;83;YES
MAHOUT;3;c0a999bc4859f6c2c19f70d932cdec5fbf9156b9;1;1;1;0.0;0;1;150;NO;13;1;5525;34;33.0;34;NO
MAHOUT;3;9e64aa69ec78bfe8a32422a561de13595c57ddaf;1;1;1;0.0;0;6;156;NO;13;1;5525;33;32.0;33;NO
MAHOUT;3;0f033b2774fca4146484c8e134f2c3ad612e88f6;5;28;52;5.251066681989874;0;35;656;NO;13;11;5525;425;363.5;425;NO
MAHOUT;3;d7b0b37570f64dd7ddbafbd51b72648a31afe95b;1;1;1;0.0;111;0;551;NO;13;0;5512;32;31.0;32;NO
MAHOUT;3;4c6ba6ffe40ad41812149d1f8a1210e68532789d;1;1;1;0.0;0;0;103;NO;13;0;5512;82;81.0;82;NO
MAHOUT;3;5b965dfcfd697faa04175f312da8bf516d5e5f0f;1;1;1;0.0;0;0;297;NO;13;0;5512;81;80.0;81;YES
MAHOUT;3;43a96876a6ba242db43090fec3bbdad1ba6e5bef;1;1;1;0.0;1;0;296;NO;13;0;5512;80;79.0;80;NO
MAHOUT;3;9a9f6eb7574babe36103c4f743c14f0ba2d18fa4;1;1;1;0.0;0;0;341;NO;13;0;5512;79;78.0;79;YES
MAHOUT;3;ef044f501e5629fe0ac46f29b82ee4cc65b35c5b;1;1;1;0.0;0;0;296;NO;13;0;5512;78;77.0;78;YES
MAHOUT;3;05f0c82f93f41122cfb14aec7f8cb8a3d05cc71d;1;2;2;0.9402859586706309;2;0;242;NO;13;6;5512;77;76.0;77;YES
MAHOUT;3;8c68b31cf5d346d001cffef9cf28b4b819c06e90;3;4;8;1.9542880235925073;301;23;747;NO;13;9;5512;76;75.0;76;YES
MAHOUT;3;ca5d17cb9a63eea4d4d975856cbf763e2e074a01;1;1;1;0.0;0;1;220;NO;13;0;5512;424;363.0;424;NO
MAHOUT;3;3305f4fff3e2a0e45ab7c4b9a7750fd624ca45a2;1;1;4;1.7841591278514217;6;16;118;NO;13;8;5499;75;74.0;75;YES
MAHOUT;3;44b4ed70b77bdae5b6ec336a57371038d77ef87c;3;27;42;4.575789294905774;36;49;399;NO;13;4;5499;423;362.0;423;YES
MAHOUT;3;18d25de94848b039e9e5e759b63d2e22b5362682;1;1;1;0.0;0;0;59;NO;13;4;5486;74;73.0;74;NO
MAHOUT;3;0083108dea189e391496e21571c3cbce225a8755;1;2;11;1.8297445748150913;87;321;264;NO;13;5;5486;1;0.0;1;YES
MAHOUT;3;5a32a902bad5b56bd39193bc7dfd2b86ef11e769;3;12;23;1.9242299136001453;1180;170;723;NO;12;9;5064;31;30.0;31;YES
MAHOUT;3;dad5997b7e8a04eab9183288e5e8ac948916615c;1;2;2;0.0;104;0;649;NO;12;14;5064;30;29.0;30;YES
MAHOUT;3;be17264524e2379bd960c25741336820b1bd3cbb;2;7;17;1.4179493739444218;992;0;219;NO;12;15;5064;422;361.0;422;NO
MAHOUT;3;1b4185175a2dbb08603c0b9e4a258dd3830c80b1;1;1;1;0.0;0;4;179;NO;12;2;5052;29;28.0;29;NO
MAHOUT;3;2b5810e51c0241f5ba3abe0a38ccd8ced0751af0;1;1;1;0.0;1;0;336;NO;12;3;5052;28;27.0;28;NO
