Version,File Name,Size(LOC), LOC_Touched,NR,NFix,NAuth,LOC_Added,MAX_LOC_Added,AVG_LOC_Added,Churn,MAX_Churn,AVG_Churn,ChgSetSize,MAX_ChgSet,AVG_ChgSet,Age,Weighted_Age,Buggy
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ClientChannelPipelineFactory.java,72,72,1,0,1,72,72,72,72,72,72,0,0,0,0,0,NO
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/DefaultServerChannel.java,92,92,1,0,1,92,92,92,92,92,92,0,0,0,0,0,NO
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java,284,284,2,0,1,284,261,142,284,261,142,0,0,0,5,0,NO
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelImpl.java,371,371,1,0,1,371,371,371,371,371,371,0,0,0,0,0,NO
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexHChannelManager.java,319,319,3,0,1,319,298,106,319,298,106,0,0,0,8,0,YES
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java,129,1165,3,0,1,641,622,320,129,622,43,0,0,0,8,0,YES
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscriptionChannelPipelineFactory.java,49,49,1,0,1,49,49,49,49,49,49,0,0,0,0,0,NO
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/NonSubscriptionChannelPipelineFactory.java,47,47,1,0,1,47,47,47,47,47,47,0,0,0,0,0,NO
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java,108,108,2,0,1,108,101,54,108,101,54,0,0,0,3,0,YES
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java,358,364,4,0,1,358,308,89,358,308,89,0,0,0,15,0,YES
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java,277,1044,5,0,1,570,538,190,277,538,55,0,0,0,14,0,YES
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscriptionChannelPipelineFactory.java,49,49,2,0,1,49,46,24,49,46,24,0,0,0,3,0,NO
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/WriteCallback.java,111,111,1,0,1,111,111,111,111,111,111,0,0,0,0,0,NO
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java,219,222,4,0,2,219,198,73,219,198,54,0,0,0,3,0,NO
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/package-info.java,89,89,1,0,1,89,89,89,89,89,89,0,0,0,0,0,NO
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/SubscriptionEventEmitter.java,50,50,1,0,1,50,50,50,50,50,50,0,0,0,0,0,NO
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/VoidCallbackAdapter.java,42,42,2,0,2,42,25,21,42,25,21,0,0,0,17,0,NO
3,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
3,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,66,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
3,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,63,0,0,0,3,0,0,0,0,0,0,0,0,0,58,0,NO
3,hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java,24,24,1,0,1,24,24,24,24,24,24,0,0,0,0,0,NO
3,hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilterBase.java,50,50,1,0,1,50,50,50,50,50,50,0,0,0,0,0,NO
3,hedwig-client/src/main/java/org/apache/hedwig/filter/PipelineFilter.java,72,81,2,0,1,72,72,72,72,72,36,0,0,0,1,0,NO
3,hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java,47,47,1,0,1,47,47,47,47,47,47,0,0,0,0,0,NO
3,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,47,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
3,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,183,0,0,0,3,0,0,0,0,0,0,0,0,0,34,0,NO
3,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
3,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
3,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,98,0,0,0,2,0,0,0,0,0,0,0,0,0,33,0,NO
3,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,143,0,0,0,2,0,0,0,0,0,0,0,0,0,59,0,NO
3,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
3,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
3,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,56,0,0,0,2,0,0,0,0,0,0,0,0,0,59,0,NO
3,hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java,44,44,1,0,1,44,44,44,44,44,44,0,0,0,0,0,NO
3,hedwig-client/src/main/java/org/apache/hedwig/util/VarArgs.java,26,26,1,0,1,26,26,26,26,26,26,0,0,0,0,0,NO
3,hedwig-client/src/test/java/org/apache/hedwig/client/AppTest.java,51,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
3,hedwig-client/src/test/java/org/apache/hedwig/util/TestFileUtils.java,41,1,1,0,2,0,0,0,0,0,0,0,0,0,91,91,NO
3,hedwig-client/src/test/java/org/apache/hedwig/util/TestHedwigSocketAddress.java,104,8,1,0,2,0,0,0,0,0,0,0,0,0,91,11,NO
3,hedwig-client/src/test/java/org/apache/hedwig/util/TestPathUtils.java,54,2,1,0,2,0,0,0,0,0,0,0,0,0,91,45,NO
3,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,254,105,6,0,4,92,42,15,92,42,15,0,0,0,93,0,YES
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,16883,14592,14,0,3,10361,2691,797,10360,2691,740,0,0,0,70,0,YES
3,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MapUtils.java,74,74,1,0,1,74,74,74,74,74,74,0,0,0,0,0,NO
3,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,153,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
3,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,68,26,3,0,3,25,18,12,25,18,8,0,0,0,83,3,NO
3,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,100,59,1,0,3,59,59,59,59,59,59,0,0,0,72,1,NO
3,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,437,12,1,0,1,12,12,12,12,12,12,0,0,0,42,3,YES
3,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,1033,204,7,0,2,45,26,11,0,26,0,0,0,0,42,0,YES
3,hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,101,11,1,0,1,9,9,9,9,9,9,0,0,0,27,2,NO
3,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,331,47,2,0,1,0,0,0,0,0,0,0,0,0,37,0,YES
3,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,549,349,6,0,2,167,117,41,149,117,24,0,0,0,42,0,YES
3,hedwig-server/src/main/java/org/apache/hedwig/data/MessageFormatter.java,123,123,1,0,1,123,123,123,123,123,123,0,0,0,0,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,106,4,1,0,3,1,1,1,1,1,1,0,0,0,69,17,YES
3,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,106,2,1,0,4,1,1,1,1,1,1,0,0,0,69,34,YES
3,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,93,2,1,0,4,1,1,1,1,1,1,0,0,0,69,34,YES
3,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,101,0,0,0,2,0,0,0,0,0,0,0,0,0,33,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,38,9,1,0,2,0,0,0,0,0,0,0,0,0,76,8,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,584,316,12,0,4,285,121,28,285,121,23,0,0,0,93,0,YES
3,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,32,0,0,0,3,0,0,0,0,0,0,0,0,0,59,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,35,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,90,5,1,0,3,5,5,5,5,5,5,0,0,0,93,18,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,92,64,5,0,3,56,27,18,56,27,11,0,0,0,92,1,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,885,496,14,0,4,331,118,30,311,118,22,0,0,0,93,0,YES
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,67,0,0,0,3,0,0,0,0,0,0,0,0,0,52,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,29,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/CloseSubscriptionHandler.java,105,105,1,0,1,105,105,105,105,105,105,0,0,0,0,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,72,0,0,0,3,0,0,0,0,0,0,0,0,0,52,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,37,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,47,9,1,0,1,0,0,0,0,0,0,0,0,0,29,3,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,90,18,2,0,4,13,12,6,13,12,6,0,0,0,69,3,YES
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,223,249,8,0,4,114,50,16,55,50,6,0,0,0,92,0,YES
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscriptionChannelManager.java,214,233,3,0,2,214,153,71,214,153,71,0,0,0,11,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,107,33,2,0,4,26,24,13,26,24,13,0,0,0,81,2,YES
3,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/meta/FactoryLayout.java,166,166,2,0,1,166,149,83,166,149,83,0,0,0,20,0,YES
3,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MetadataManagerFactory.java,213,241,4,0,1,213,163,53,213,163,53,0,0,0,20,0,YES
3,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java,866,866,1,0,1,866,866,866,866,866,866,0,0,0,0,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java,159,190,3,0,1,159,118,53,159,118,53,0,0,0,19,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java,100,104,2,0,1,100,100,100,100,100,50,0,0,0,1,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java,96,100,2,0,1,96,96,96,96,96,48,0,0,0,5,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java,841,893,7,0,1,841,559,140,841,559,120,0,0,0,20,0,YES
3,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,525,127,9,0,4,89,28,9,89,28,9,0,0,0,93,0,YES
3,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,83,7,1,0,1,6,6,6,6,6,6,0,0,0,18,2,YES
3,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,76,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,202,11,1,0,2,11,11,11,11,11,11,0,0,0,17,1,YES
3,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,155,16,2,0,4,1,1,1,0,1,0,0,0,0,81,5,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,1262,731,11,0,4,405,199,50,356,199,32,0,0,0,89,0,YES
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,74,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,101,21,2,0,4,9,9,9,7,9,3,0,0,0,93,4,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CancelScanRequest.java,27,27,1,0,1,27,27,27,27,27,27,0,0,0,0,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,489,11,3,0,4,8,5,4,8,5,2,0,0,0,76,6,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,99,5,1,0,3,5,5,5,5,5,5,0,0,0,67,13,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,27,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,59,4,1,0,3,1,1,1,1,1,1,0,0,0,69,17,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,77,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,846,307,7,0,4,113,73,22,102,73,14,0,0,0,93,0,YES
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,64,2,2,0,1,0,0,0,0,0,0,0,0,0,40,20,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,63,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,54,17,1,0,2,17,17,17,17,17,17,0,0,0,93,5,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,64,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,132,9,1,0,3,8,8,8,8,8,8,0,0,0,83,9,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,177,7,2,0,3,5,4,2,5,4,2,0,0,0,83,11,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java,70,70,1,0,1,70,70,70,70,70,70,0,0,0,0,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,36,0,0,0,3,0,0,0,0,0,0,0,0,0,59,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,58,0,0,0,2,0,0,0,0,0,0,0,0,0,33,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,132,0,0,0,3,0,0,0,0,0,0,0,0,0,55,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,74,0,0,0,3,0,0,0,0,0,0,0,0,0,55,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,83,0,0,0,2,0,0,0,0,0,0,0,0,0,33,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,48,0,0,0,2,0,0,0,0,0,0,0,0,0,33,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,74,20,1,0,3,14,14,14,14,14,14,0,0,0,78,3,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,86,0,0,0,3,0,0,0,0,0,0,0,0,0,50,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,355,22,2,0,4,0,0,0,0,0,0,0,0,0,76,3,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,798,331,10,0,3,206,74,29,186,74,18,0,0,0,92,0,YES
3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,75,44,2,0,2,36,35,18,36,35,18,0,0,0,74,1,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,125,64,5,0,4,47,16,9,47,16,9,0,0,0,87,1,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,200,129,6,0,4,115,77,23,115,77,19,0,0,0,87,0,YES
3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java,134,161,4,0,1,134,82,33,134,82,33,0,0,0,19,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,57,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,123,18,2,0,3,15,15,15,15,15,7,0,0,0,81,4,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,204,4,1,0,4,3,3,3,3,3,3,0,0,0,76,19,YES
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java,162,162,1,0,1,162,162,162,162,162,162,0,0,0,0,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java,130,131,2,0,1,130,130,130,130,130,65,0,0,0,1,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java,108,108,1,0,1,108,108,108,108,108,108,0,0,0,0,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java,353,354,2,0,1,353,353,353,353,353,176,0,0,0,1,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,80,0,0,0,3,0,0,0,0,0,0,0,0,0,38,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,57,0,0,0,3,0,0,0,0,0,0,0,0,0,38,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java,306,316,2,0,2,310,310,310,306,310,153,0,0,0,5,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,340,182,1,0,3,0,0,0,0,0,0,0,0,0,70,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,104,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,35,0,0,0,2,0,0,0,0,0,0,0,0,0,59,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,98,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,117,38,1,0,3,38,38,38,38,38,38,0,0,0,67,1,NO
3,hedwig-server/src/test/java/org/apache/hedwig/client/netty/TestMultiplexing.java,430,437,4,0,2,431,431,431,430,431,107,0,0,0,8,0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java,688,483,9,0,4,458,167,65,458,167,50,0,0,0,93,0,YES
3,hedwig-server/src/test/java/org/apache/hedwig/client/TestSubAfterCloseSub.java,198,273,3,0,2,223,194,111,198,194,66,0,0,0,1,0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/HelperMethods.java,58,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java,90,41,5,0,3,21,14,7,16,14,3,0,0,0,92,2,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestFIFODeliveryManager.java,297,324,2,0,2,297,197,148,297,197,148,0,0,0,0,0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestThrottlingDelivery.java,231,258,6,0,3,231,207,77,231,207,38,3,3,3,16,0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/filter/TestMessageFilter.java,399,445,4,0,2,399,320,133,399,320,99,0,0,0,17,0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestBaseHandler.java,116,3,1,0,2,0,0,0,0,0,0,0,0,0,91,30,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java,178,26,6,0,3,12,4,4,12,4,2,0,0,0,91,3,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java,172,24,2,0,4,18,18,18,18,18,9,3,3,3,95,3,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java,287,50,4,0,4,36,27,9,36,27,9,0,0,0,90,1,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,740,86,4,0,4,29,15,14,14,15,3,0,0,0,90,1,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubProxy.java,36,36,1,0,1,36,36,36,36,36,36,0,0,0,0,0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubRegular.java,36,36,1,0,1,36,36,36,36,36,36,0,0,0,0,0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubSSL.java,36,36,1,0,1,36,36,36,36,36,36,0,0,0,0,0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java,300,43,4,0,3,35,30,17,35,30,8,3,3,3,95,2,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/LoggingExceptionHandler.java,35,35,1,0,1,35,35,35,35,35,35,0,0,0,0,0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/meta/MetadataManagerFactoryTestCase.java,79,80,2,0,1,79,75,39,79,75,39,0,0,0,22,0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestFactoryLayout.java,84,86,2,0,2,84,84,84,84,84,42,0,0,0,24,0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManager.java,365,423,6,0,2,365,237,73,365,237,60,0,0,0,24,0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManagerFactory.java,306,310,5,0,2,306,291,76,306,291,61,0,0,0,24,0,YES
3,hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,263,16,4,0,4,2,1,1,2,1,0,0,0,0,91,5,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestServerStats.java,41,48,4,0,2,43,26,21,41,26,10,0,0,0,22,0,YES
3,hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java,258,24,4,0,3,17,12,5,17,12,4,0,0,0,93,3,YES
